2009	11	12	14	13.66666667	235	15.76666667	51.66666667	1015.183333	2000
2009	11	12	15	10.33333333	243.3333333	15.91666667	50.33333333	1015.283333	2000
2009	11	12	16	10.16666667	233.3333333	15.38333333	54.5	1015.383333	2000
2009	11	12	17	5.5	236.6666667	13.98333333	60.66666667	1015.666667	2000
2009	11	12	18	5.166666667	201.6666667	13.46666667	63.33333333	1015.9	2000
2009	11	12	19	6.666666667	216.6666667	12.43333333	68.33333333	1016.433333	2000
2009	11	12	20	6.5	203.3333333	11.66666667	69.5	1016.583333	2000
2009	11	12	21	5.833333333	203.3333333	10.25	76	1016.833333	2000
2009	11	12	22	5.833333333	200	10.11666667	79.83333333	1016.716667	2000
2009	11	12	23	5.833333333	193.3333333	10.46666667	81.5	1016.733333	2000
2009	11	13	0	5	203.3333333	10.56666667	83.16666667	1016.783333	2000
2009	11	13	1	8	210	10.66666667	85.5	1016.38	2000
2009	11	13	2	8.833333333	213.3333333	10.83333333	83.5	1016.183333	2000
2009	11	13	3	5.5	201.6666667	10.25	84	1016.166667	2000
2009	11	13	4	3.833333333	186.6666667	9.85	85	1016.35	2000
2009	11	13	5	6.166666667	181.6666667	9.9	84.16666667	1016.366667	2000
2009	11	13	6	3.5	168.3333333	9.55	84.66666667	1016.566667	2000
2009	11	13	7	5.666666667	161.6666667	9.766666667	85	1016.866667	2000
2009	11	13	8	5.666666667	195	10.03333333	85.66666667	1017.266667	1994.444444
2009	11	13	9	6.666666667	185	11.15	82.83333333	1017.566667	2000
2009	11	13	10	10	190	12.16666667	79	1017.4	2000
2009	11	13	11	8.166666667	180	12.65	80.16666667	1017.083333	1972.222222
2009	11	13	12	12.16666667	201.6666667	15.21666667	65.5	1015.8	2000
2009	11	13	13	14.5	203.3333333	17.1	47	1014.533333	1977.777778
2009	11	13	14	19.16666667	203.3333333	17.3	40.5	1013.983333	2000
2009	11	13	15	17	203.3333333	17	41.16666667	1013.6	2000
2009	11	13	16	13	208.3333333	15.91666667	40.16666667	1013.233333	2000
2009	11	13	17	14	220	13.98333333	43	1013.333333	2000
2009	11	13	18	13.16666667	210	12.93333333	48	1013.75	2000
2009	11	13	19	10.66666667	198.3333333	12.15	49.66666667	1013.6	2000
2009	11	13	20	14.5	190	12.15	48.33333333	1012.6	2000
2009	11	13	21	9.666666667	196.6666667	11.53333333	49.83333333	1012.166667	2000
2009	11	13	22	8.666666667	205	11.38333333	50.83333333	1012	2000
2009	11	13	23	12.33333333	200	12.5	51.5	1011.8	2000
2009	11	14	0	20.66666667	206.6666667	12.78333333	59	1011.633333	2000
2009	11	14	1	23.16666667	200	12.68333333	62.33333333	1011.333333	2000
2009	11	14	2	21.33333333	200	12.41666667	68.16666667	1011.333333	2000
2009	11	14	3	19.66666667	203.3333333	12.13333333	74.83333333	1011.5	2000
2009	11	14	4	15.83333333	251.6666667	9.6	91.5	1013.183333	2000
2009	11	14	5	10.16666667	258.3333333	8.65	92.33333333	1013.95	2000
2009	11	14	6	10.33333333	240	8.433333333	93.5	1014.716667	2000
2009	11	14	7	9.833333333	241.6666667	8.666666667	93.66666667	1016	2000
2009	11	14	8	8.5	230	9.15	93.5	1017.016667	2000
2009	11	14	9	6.833333333	218.3333333	10.2	87.5	1017.816667	2000
2009	11	14	10	10.66666667	220	11.6	75.66666667	1018.133333	2000
2009	11	14	11	13	236.6666667	12.25	69	1018.05	2000
2009	11	14	12	11.5	238.3333333	13.03333333	61.16666667	1017.7	2000
2009	11	14	13	12.33333333	240	13.51666667	58.33333333	1017.583333	2000
2009	11	14	14	12.16666667	251.6666667	13.16666667	57.66666667	1017.5	2000
2009	11	14	15	11.16666667	243.3333333	12.9	58.66666667	1017.616667	2000
2009	11	14	16	9.5	255	11.96666667	63.5	1018.166667	2000
2009	11	14	17	4.5	243.3333333	9.9	74.16666667	1018.6	2000
2009	11	14	18	4.333333333	240	9	78.83333333	1018.866667	2000
2009	11	14	19	6.333333333	206.6666667	8.933333333	77.83333333	1018.716667	2000
2009	11	14	20	7	183.3333333	9.366666667	75.83333333	1018.9	2000
2009	11	14	21	6.333333333	191.6666667	8.95	78	1019.166667	2000
2009	11	14	22	3.166666667	196.6666667	9.283333333	77.16666667	1018.933333	2000
2009	11	14	23	4.833333333	195	9.566666667	81.16666667	1018.6	2000
2009	11	15	0	3	218.3333333	9.566666667	85	1018.166667	2000
2009	11	15	1	4.666666667	165	9.6	88.33333333	1017.4	2000
2009	11	15	2	7.5	145	9.016666667	93.66666667	1016.516667	2000
2009	11	15	3	6.5	141.6666667	8.95	96	1015.616667	1838.888889
2009	11	15	4	6.166666667	128.3333333	9	96.83333333	1015.05	2000
2009	11	15	5	5.666666667	98.33333333	8.916666667	97	1014.233333	1402.777778
2009	11	15	6	7	100	8.983333333	97	1013.733333	1922.222222
2009	11	15	7	8.666666667	125	9.233333333	97	1013.633333	2000
2009	11	15	8	12.66666667	183.3333333	11.53333333	90.66666667	1013.733333	2000
2009	11	15	9	19.66666667	196.6666667	12.7	83.33333333	1013.72	2000
2009	11	15	10	20.16666667	198.3333333	13.28333333	79.33333333	1013.7	1988.888889
2009	11	15	11	21.33333333	210	14.11666667	74.16666667	1012.966667	2000
2009	11	15	12	20.16666667	206.6666667	14.86666667	70.83333333	1012.233333	2000
2009	11	15	13	21.5	210	15.31666667	68.66666667	1012.116667	2000
2009	11	15	14	20.16666667	208.3333333	14.75	68.66666667	1011.7	2000
2009	11	15	15	23.5	205	14.36666667	69.33333333	1011.416667	2000
2009	11	15	16	22.83333333	196.6666667	14.01666667	70.5	1011.65	2000
2009	11	15	17	15.5	198.3333333	13.83333333	73.5	1012.3	2000
2009	11	15	18	17.5	198.3333333	14.06666667	71.66666667	1012.25	2000
2009	11	15	19	16.83333333	193.3333333	14.16666667	71	1012.3	2000
2009	11	15	20	14.66666667	198.3333333	13.4	75.16666667	1012.183333	2000
2009	11	15	21	10.66666667	196.6666667	13.46666667	73.83333333	1012.483333	2000
2009	11	15	22	7.666666667	186.6666667	13.76666667	72.83333333	1012.6	2000
2009	11	15	23	8.666666667	196.6666667	13.45	75.83333333	1012.733333	2000
2009	11	16	0	6	196.6666667	13.23333333	78	1012.666667	2000
2009	11	16	1	8.833333333	208.3333333	13.5	79.16666667	1012.566667	2000
2009	11	16	2	11.5	210	13.23333333	83.66666667	1012.633333	2000
2009	11	16	3	11.66666667	210	12.86666667	86.83333333	1012.666667	2000
2009	11	16	4	15.66666667	221.6666667	12.96666667	84.66666667	1012.916667	2000
2009	11	16	5	14.33333333	218.3333333	12.85	83.5	1013.1	2000
2009	11	16	6	19.5	208.3333333	12.93333333	76	1013.25	2000
2009	11	16	7	12	186.6666667	11.81666667	79.16666667	1013.7	2000
2009	11	16	8	11.33333333	173.3333333	11.53333333	76.66666667	1014.116667	2000
2009	11	16	9	15.5	180	13.08333333	67.66666667	1014.416667	2000
2009	11	16	10	16	188.3333333	15.4	61.66666667	1014.466667	2000
2009	11	16	11	16.5	198.3333333	16.73333333	60.33333333	1014.383333	2000
2009	11	16	12	22.33333333	215	17.9	57.83333333	1013.5	2000
2009	11	16	13	21	218.3333333	18.78333333	55.33333333	1013	2000
2009	11	16	14	23.66666667	210	18.2	59	1012.616667	2000
2009	11	16	15	18.16666667	201.6666667	17.5	62.16666667	1012.55	2000
2009	11	16	16	13.83333333	195	17.28333333	62.83333333	1012.516667	2000
2009	11	16	17	12.83333333	171.6666667	16.06666667	67.66666667	1012.466667	2000
2009	11	16	18	13.83333333	173.3333333	15.31666667	68.33333333	1012.466667	2000
2009	11	16	19	15.16666667	176.6666667	14.91666667	67.16666667	1012.883333	2000
2009	11	16	20	14	173.3333333	14.7	66.5	1013.366667	2000
2009	11	16	21	10.83333333	171.6666667	13.83333333	67.66666667	1013.383333	2000
2009	11	16	22	9.666666667	175	13.93333333	64.83333333	1013.233333	2000
2009	11	16	23	12	175	14.16666667	60.33333333	1013.516667	2000
2009	11	17	0	11.5	176.6666667	13.8	59.83333333	1013.966667	2000
2009	11	17	1	12.5	176.6666667	13.46666667	59.5	1013.483333	2000
2009	11	17	2	10.66666667	178.3333333	13.08333333	57.83333333	1013.45	2000
2009	11	17	3	12.66666667	171.6666667	12.81666667	57.83333333	1013.583333	2000
2009	11	17	4	18	205	12.76666667	71	1014.133333	2000
2009	11	17	5	12.83333333	261.6666667	11.16666667	90.33333333	1014.916667	2000
2009	11	17	6	2	246.6666667	10.01666667	91.5	1015.216667	2000
2009	11	17	7	5.333333333	256.6666667	10	91.16666667	1016.533333	2000
2009	11	17	8	4.5	225	9.4	94	1017.716667	2000
2009	11	17	9	5.666666667	228.3333333	9.716666667	94.33333333	1018.55	2000
2009	11	17	10	8.166666667	241.6666667	10.46666667	90.33333333	1019.5	2000
2009	11	17	11	8.5	228.3333333	12.31666667	81.16666667	1019.683333	2000
2009	11	17	12	9.333333333	251.6666667	12.13333333	77.83333333	1019.483333	2000
2009	11	17	13	9.166666667	238.3333333	12.53333333	74	1019.5	2000
2009	11	17	14	10	231.6666667	13.01666667	68.83333333	1019.766667	2000
2009	11	17	15	6.333333333	233.3333333	12.61666667	69.33333333	1020.116667	2000
2009	11	17	16	5.333333333	230	11.73333333	75.16666667	1020.616667	1983.333333
2009	11	17	17	1.666666667	210	9.65	84.83333333	1021.116667	2000
2009	11	17	18	0.833333333	256.6666667	9.2	88.5	1021.866667	2000
2009	11	17	19	1	243.3333333	8.233333333	92.33333333	1022.333333	2000
2009	11	17	20	0	358.3333333	7.433333333	92.5	1022.8	2000
2009	11	17	21	0.5	250	6.733333333	94.33333333	1023.25	2000
2009	11	17	22	1.166666667	190	7.266666667	95	1023.5	1977.777778
2009	11	17	23	0	360	6.866666667	94.66666667	1023.55	1922.222222
2009	11	18	0	0.333333333	320	6.033333333	95.5	1023.716667	1702.777778
2009	11	18	1	1	113.3333333	5	96	1023.533333	1169.444444
2009	11	18	2	0.833333333	318.3333333	4.366666667	96	1023.566667	684.7222222
2009	11	18	3	4.666666667	71.66666667	3.866666667	96	1023.516667	643.0555556
2009	11	18	4	3.833333333	75	3.466666667	96.33333333	1023.5	1086.111111
2009	11	18	5	6.166666667	71.66666667	3.866666667	97	1023.533333	425
2009	11	18	6	6	63.33333333	4.083333333	97	1023.383333	406.9444444
2009	11	18	7	3.5	68.33333333	4.2	97	1024.1	269.4444444
2009	11	18	8	2.166666667	41.66666667	4.6	97	1024.75	1511.111111
2009	11	18	9	2.833333333	50	7.516666667	97	1025	2000
2009	11	18	10	5.833333333	58.33333333	8.533333333	96.16666667	1025.066667	2000
2009	11	18	11	6	61.66666667	9.3	93.33333333	1024.683333	2000
2009	11	18	12	5	70	11.43333333	86.16666667	1024.266667	1994.444444
2009	11	18	13	5	80	11.86666667	82.33333333	1023.833333	2000
2009	11	18	14	3.833333333	58.33333333	12.06666667	79.33333333	1023.683333	2000
2009	11	18	15	3.666666667	25	12.36666667	75.83333333	1023.65	2000
2009	11	18	16	2.333333333	18.33333333	11.55	78.83333333	1023.733333	2000
2009	11	18	17	3	31.66666667	9.983333333	86.16666667	1023.683333	2000
2009	11	18	18	3.833333333	31.66666667	8.9	92.33333333	1023.85	2000
2009	11	18	19	5.333333333	40	7.966666667	93.66666667	1023.816667	2000
2009	11	18	20	6	33.33333333	7.15	93.83333333	1023.65	2000
2009	11	18	21	6.666666667	61.66666667	7.9	93.16666667	1023.4	2000
2009	11	18	22	5.833333333	51.66666667	7.616666667	92.83333333	1023.216667	2000
2009	11	18	23	5.833333333	183.3333333	5.916666667	93.66666667	1023.283333	2000
2009	11	19	0	6.166666667	88.33333333	5.9	94	1023.016667	2000
2009	11	19	1	7	33.33333333	6.416666667	93.5	1022.666667	2000
2009	11	19	2	4.5	185	5.533333333	93.16666667	1022.666667	2000
2009	11	19	3	6.5	60	5.266666667	94.33333333	1022.083333	2000
2009	11	19	4	7.333333333	70	5.716666667	95	1021.7	2000
2009	11	19	5	8.5	78.33333333	5.416666667	95	1021.433333	2000
2009	11	19	6	5.666666667	106.6666667	4.516666667	95	1021.65	1369.444444
2009	11	19	7	1.666666667	156.6666667	3.616666667	95.5	1022.183333	630.5555556
2009	11	19	8	2.666666667	125	4.616666667	96	1022.45	575
2009	11	19	9	2	150	7.65	96	1022.633333	1736.111111
2009	11	19	10	5.333333333	165	11.18333333	81.16666667	1022.866667	2000
2009	11	19	11	6.166666667	191.6666667	12.75	71.66666667	1022.766667	2000
2009	11	19	12	6.5	225	14.41666667	65.83333333	1022.183333	2000
2009	11	19	13	7.833333333	225	15.26666667	65.83333333	1021.483333	2000
2009	11	19	14	6.833333333	231.6666667	15.81666667	64.16666667	1021.116667	2000
2009	11	19	15	4.833333333	251.6666667	15.61666667	66.33333333	1021.216667	2000
2009	11	19	16	2.333333333	265	14.46666667	70.83333333	1021.066667	2000
2009	11	19	17	0.5	301.6666667	12.23333333	80.33333333	1021.35	2000
2009	11	19	18	2.5	351.6666667	9.733333333	90.16666667	1021.833333	2000
2009	11	19	19	1.666666667	75	8.383333333	94.33333333	1022.183333	1927.777778
2009	11	19	20	2.666666667	255	7.933333333	95.16666667	1022.5	1905.555556
2009	11	19	21	4.333333333	146.6666667	8.416666667	95.5	1023	2000
2009	11	19	22	2.333333333	203.3333333	8.6	93.33333333	1023.133333	2000
2009	11	19	23	2	191.6666667	7.633333333	93.5	1023.116667	1966.666667
2009	11	20	0	2.333333333	183.3333333	7.516666667	95	1022.733333	1988.888889
2009	11	20	1	3.166666667	160	6.416666667	94.83333333	1022.483333	2000
2009	11	20	2	1.666666667	178.3333333	6.083333333	95.16666667	1022.9	1466.666667
2009	11	20	3	2.833333333	166.6666667	6.033333333	96	1022.983333	1755.555556
2009	11	20	4	2.833333333	181.6666667	6.516666667	96	1023.05	2000
2009	11	20	5	3.666666667	148.3333333	6.616666667	96	1023.45	2000
2009	11	20	6	5.5	150	6.183333333	96	1023.583333	2000
2009	11	20	7	6.166666667	163.3333333	6.933333333	94.5	1024.35	2000
2009	11	20	8	5.666666667	158.3333333	7.866666667	94.16666667	1024.8	2000
2009	11	20	9	5.166666667	186.6666667	8.933333333	92.16666667	1025.55	2000
2009	11	20	10	6.166666667	191.6666667	9.966666667	88	1025.866667	2000
2009	11	20	11	5.833333333	198.3333333	11.76666667	79.5	1025.683333	2000
2009	11	20	12	6.666666667	216.6666667	13.11666667	71.5	1025.7	2000
2009	11	20	13	6.333333333	218.3333333	14.38333333	60	1025.283333	2000
2009	11	20	14	6.166666667	231.6666667	14.26666667	60.5	1024.833333	2000
2009	11	20	15	4.5	230	14.11666667	58.83333333	1024.95	2000
2009	11	20	16	0.5	260	12.55	64.66666667	1024.783333	2000
2009	11	20	17	0.166666667	341.6666667	11.35	70	1025.35	2000
2009	11	20	18	0.333333333	283.3333333	10.83333333	72.33333333	1025.716667	2000
2009	11	20	19	5	156.6666667	10.25	72.66666667	1025.983333	2000
2009	11	20	20	4.5	170	9.95	67.83333333	1026.083333	2000
2009	11	20	21	5.5	176.6666667	9.8	70.16666667	1026.266667	2000
2009	11	20	22	5.666666667	161.6666667	9.133333333	77.66666667	1025.966667	2000
2009	11	20	23	4.166666667	141.6666667	7.916666667	85.33333333	1026.033333	2000
2009	11	21	0	3.5	168.3333333	8.2	84	1025.783333	2000
2009	11	21	1	3.166666667	150	7.716666667	84.83333333	1025.2	2000
2009	11	21	2	4.666666667	171.6666667	7.25	86.66666667	1024.616667	2000
2009	11	21	3	2	128.3333333	7.466666667	86	1024.35	2000
2009	11	21	4	4.333333333	145	7.75	83.5	1023.8	2000
2009	11	21	5	3.666666667	158.3333333	8.75	80.83333333	1023.433333	2000
2009	11	21	6	0.333333333	261.6666667	9.383333333	77.83333333	1023.166667	2000
2009	11	21	7	1.5	233.3333333	8.483333333	81.66666667	1023.4	2000
2009	11	21	8	3.5	203.3333333	9.666666667	79.5	1023.633333	2000
2009	11	21	9	6.333333333	201.6666667	11.41666667	74.16666667	1024.083333	2000
2009	11	21	10	9.333333333	193.3333333	13.81666667	64	1024.266667	2000
